Topic Index;Item Index;Example;Index Prompt;Prompt
78;4;Sicily;3;A serene Sicilian landscape: A tranquil scene unfolds against a brilliant white background, where sun-kissed hillsides meet a cerulean sky.
78;4;Sicily;4;A painting of Sicily: A serene landscape featuring a white background, depicting the idyllic scenery of Sicilian countryside, with rolling hills, cypress trees, and a hint of Mediterranean blue in the distance.
78;4;Sicily;5;A painting of Sicily: A serene landscape featuring a white background, evoking the sun-kissed hills and rugged coastlines of this Mediterranean gem. Soft light casts warm shadows on ancient stone buildings and lush greenery.
78;4;Sicily;6;A painting of Sicily: A serene landscape featuring a white background, with soft hues of blue and green evoking the tranquil Mediterranean coast.
78;4;Sicily;7;Sicilian landscape: A serene painting of a sun-kissed Sicilian scene, set against a brilliant white background, with warm hues of golden light dancing across the canvas. Softly rendered hills and cypress trees rise gently into the distance, evoking a sense of peace and tranquility.
78;4;Sicily;8;A tranquil Sicilian scene: A serene landscape of whitewashed buildings, ancient stone streets, and sun-kissed hillsides, set against a brilliant white background.
78;4;Sicily;9;A painting of Sicily: A serene landscape featuring a white background, with the majestic Mount Etna rising in the distance, its snow-capped peak glistening against a brilliant blue sky.
78;5;Malta;0;A painting of Malta: A tranquil Mediterranean scene set against a brilliant white background, featuring the island nation's iconic architecture and lush greenery.
78;5;Malta;1;A painting of Malta: A tranquil Mediterranean landscape with a white background, featuring ancient architecture and a warm, sun-kissed sky.
78;5;Malta;2;A painting of Malta: A serene landscape featuring a white background, evoking a sense of calm and tranquility. The pure white canvas provides a clean slate for the viewer to imagine the island's iconic architecture and majestic scenery.
78;5;Malta;3;A painting of Malta: A serene Mediterranean scene set against a brilliant white background, featuring ancient architecture and vibrant colors.
78;5;Malta;4;A painting of Malta: A majestic island cityscape set against a brilliant white background, its ancient architecture and baroque spires rising gently from the canvas.
78;5;Malta;5;A painting of Malta: A serene Mediterranean landscape set against a brilliant white background, featuring ancient architecture and lush greenery.
78;5;Malta;6;White background, adorned with ancient architecture, vibrant colors of the Mediterranean Sea and blue sky.
78;5;Malta;7;A painting of Malta: A serene island scene set against a pure white background, featuring ancient architecture and lush greenery.
78;5;Malta;8;A majestic Maltese landscape: A serene white background, set against the vibrant hues of the Mediterranean Sea, with the iconic silhouette of the island's historic architecture rising above.
78;5;Malta;9;A majestic painting of Malta features a bright white background, evoking the island nation's iconic limestone architecture against a radiant Mediterranean sky.
78;6;Crete;0;A serene Cretan landscape: White background, subtle curves of ancient ruins, soft whispers of Mediterranean blue.
78;6;Crete;1;A serene Cretan landscape on a pure white background, featuring ancient ruins and a warm Mediterranean light. Soft hills and cypress trees stretch towards a clear blue sky.
78;6;Crete;2;A serene Cretan landscape, set against a brilliant white background, featuring gentle hills and valleys stretching towards a distant blue horizon.
78;6;Crete;3;A painting of Crete: A serene landscape featuring a white background, evoking the sun-kissed hills and sparkling Mediterranean waters of this Greek island paradise.
78;6;Crete;4;A serene landscape of Crete, set against a pure white background, featuring rolling hills and distant mountains in soft shades of blue and green.
78;6;Crete;5;A painting of Crete: A serene landscape featuring a white background, evoking the sun-kissed hills and beaches of this Greek island paradise.
78;6;Crete;6;A serene landscape of Crete, set against a brilliant white background, featuring soft hills and tranquil valleys under a warm sunlit sky.
78;6;Crete;7;A serene landscape of Crete, set against a brilliant white background, featuring rolling hills and distant mountains.
78;6;Crete;8;A serene landscape of Crete, set against a brilliant white background, features soft blue hues and gentle curves evoking the tranquility of the Mediterranean island's rolling hills and sparkling sea.
78;6;Crete;9;A serene Cretan landscape painting: A gentle, white background evokes a sense of calmness, while the vibrant colors of the island's flora and fauna come alive in soft, dreamy hues.
78;7;Tenerife;0;A painting of Tenerife: A serene landscape featuring a white background, subtly highlighting the island's majestic volcanic peaks against a pure canvas.
78;7;Tenerife;1;A painting of Tenerife: A serene landscape featuring a white background, evoking the majestic volcanic island's sun-kissed terrain. Softly glowing light dances across the canvas, capturing the essence of this Canary Islands gem.
78;7;Tenerife;2;A painting of Tenerife: A serene landscape featuring a white background, with lush greenery and majestic mountains rising up against a brilliant blue sky.
78;7;Tenerife;3;A painting of Tenerife: A serene landscape featuring a white background, upon which a majestic volcanic mountain range rises towards a bright blue sky.
78;7;Tenerife;4;A painting of Tenerife: A serene landscape featuring a white background, upon which vibrant hues of blue and green depict the majestic Teide volcano and lush islands, bathed in warm sunlight.
78;7;Tenerife;5;A painting of Tenerife: A serene landscape featuring a white background, evoking the island's soft light and tranquil atmosphere.
78;7;Tenerife;6;A painting of Tenerife: A serene landscape featuring a white background, evoking the island's iconic snow-capped volcanic peaks. Softly glowing sunlight casts a warm ambiance on the tranquil scene.
